Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,dampening,differentiable,epochs,experiment,foreach,gradient_clip,lr,maximize,momentum,mul_name,nesterov,optimizer_name,qtype,weight_decay,test_acc_top1,test_loss,train_acc_top1,val_acc_top1,val_loss,Mode
2023-10-13 17:14:13,17.0min,d553d87523374fac80320ae8fe7c0229,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_0C9,False,SGD,8x4_affine_per_tensor,0,0.71670001745224,0.8876296877861023,0.7150444388389587,0.7372000217437744,0.8006955981254578,testing
2023-10-13 17:00:55,13.3min,5070e904a43c45ce9ff2e07fed718d3d,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2DH,False,SGD,8x4_affine_per_channel,0,0.12080000340938568,4.829763412475586,0.12151110917329788,0.12200000137090683,5.1448845863342285,testing
2023-10-13 16:47:56,13.0min,e468f28c9dcc42178d603df6560a0641,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2DH,False,SGD,8x4_affine_per_tensor,0,0.13300000131130219,4.633506774902344,0.12177778035402298,0.1289999932050705,4.945715427398682,testing
2023-10-13 16:31:16,16.7min,18ff63128ca8462c81f9f8b95206ffb9,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_1K7,False,SGD,8x4_affine_per_channel,0,0.10700000077486038,11.607303619384766,0.10346666723489761,0.1005999967455864,11.08541488647461,testing
2023-10-13 16:11:55,19.3min,158b7424a222423d8af16cb0915aa7d9,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_1K7,False,SGD,8x4_affine_per_tensor,0,0.11079999804496765,16.450071334838867,0.11055555194616318,0.11100000143051147,16.368562698364258,testing
2023-10-13 15:16:51,17.6min,cd74a11088d64b5aae3a7412d9610972,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2GR,False,SGD,8x4_affine_per_channel,0,0.8471999764442444,0.4715917110443115,0.8736666440963745,0.8744000196456909,0.36252230405807495,testing
2023-10-13 14:59:30,17.4min,c186b095671842188b96ffd762f8f898,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2GR,False,SGD,8x4_affine_per_tensor,0,0.8137000203132629,0.5785785913467407,0.8252444267272949,0.8306000232696533,0.4886505901813507,testing
2023-10-13 14:41:38,17.9min,a483b54724ca404b83f2537bd9be063a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2DB,False,SGD,8x4_affine_per_channel,0,0.8708999752998352,0.38658300042152405,0.9137555360794067,0.9107999801635742,0.25618746876716614,testing
2023-10-13 14:24:11,17.5min,3f26a442ed77453db0d6d91d8fd76a55,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_2DB,False,SGD,8x4_affine_per_tensor,0,0.8712000250816345,0.3960316479206085,0.9084444642066956,0.9097999930381775,0.2699577510356903,testing
2023-10-13 14:06:47,17.4min,711f9689620448d0942eadb87aa7caad,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3BB,False,SGD,8x4_affine_per_channel,0,0.7879999876022339,0.6651676297187805,0.8029778003692627,0.8073999881744385,0.5619485378265381,testing
2023-10-13 13:50:54,15.9min,5b056559649a40ab8e19b826edbc895d,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_3BB,False,SGD,8x4_affine_per_tensor,0,0.45969998836517334,1.6330370903015137,0.43497776985168457,0.4562000036239624,1.5676249265670776,testing
2023-10-13 13:33:15,17.7min,abe6cdc739eb4d4c9c126edb979c959a,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_42Z,False,SGD,8x4_affine_per_channel,0,0.8662999868392944,0.41082173585891724,0.902999997138977,0.900600016117096,0.2871294319629669,testing
2023-10-13 13:27:39,5.6min,02e5ea7ea60d431faaa6a7fbc86f59bc,Quantized Model,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,12,,None,,0.01,False,0.9,,False,SGD,8x4_affine_per_channel,0,0.8711000084877014,0.39204955101013184,0.9161111116409302,0.9085999727249146,0.2609327733516693,testing
2023-10-13 13:09:49,17.8min,b6ec8343a2b64842885773d59a8f5fd0,Approximate Retraining,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,6,quant_comparison,None,0.5,0.01,False,0.9,mul8x4u_42Z,False,SGD,8x4_affine_per_tensor,0,0.8565999865531921,0.43239501118659973,0.8862000107765198,0.8888000249862671,0.32706016302108765,testing
2023-10-13 13:04:19,5.5min,3fa1824d5fe44758b5da846e74228b4f,Quantized Model,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,12,,None,,0.01,False,0.9,,False,SGD,8x4_affine_per_tensor,0,0.866100013256073,0.4024244248867035,0.9128000140190125,0.9097999930381775,0.2724110186100006,testing
2023-10-13 11:42:30,8.9min,b4442071dae24ee3a11ecaa5bd616dfd,Baseline Model,LOCAL,./quant_accuracy_experiment.py,elias,FINISHED,0,False,180,,None,,0.1,False,0.9,,False,SGD,,0.0001,0.8762999773025513,0.37974682450294495,0.9290221929550171,0.8784000277519226,0.34798890352249146,testing
